Model: linear-relu-relu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 0.40781211853027344, precision: 0.8627451062202454, recall: 0.8627451062202454, f1score: 0.8627451062202454
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.5882353186607361, loss: 0.8816365003585815, precision: 0.6000000238418579, recall: 0.23529411852359772, f1score: 0.3380281737022895
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6078431606292725, loss: 0.869778573513031, precision: 0.6363636255264282, recall: 0.4117647111415863, f1score: 0.5000000005321842
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.4313725531101227, loss: 0.9771327376365662, precision: 0.4137931168079376, recall: 0.23529411852359772, f1score: 0.30000000422354783
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6666666865348816, loss: 0.771860659122467, precision: 0.7250000238418579, recall: 0.5686274766921997, f1score: 0.6373626627275412
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6274510025978088, loss: 0.9818657040596008, precision: 0.6904761791229248, recall: 0.5686274766921997, f1score: 0.6236559248119432
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.5882353186607361, loss: 0.8256411552429199, precision: 0.6216216087341309, recall: 0.45098039507865906, f1score: 0.5227272701334238
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7058823704719543, loss: 0.9344251751899719, precision: 0.6818181872367859, recall: 0.5882353186607361, f1score: 0.6315789638397764
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7058823704719543, loss: 0.784505307674408, precision: 0.7291666865348816, recall: 0.686274528503418, f1score: 0.7070707263368549
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5882353186607361, loss: 0.8782215714454651, precision: 0.5666666626930237, recall: 0.3333333432674408, f1score: 0.41975309320601567
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.6078431606292725, loss: 0.8202943801879883, precision: 0.6363636255264282, recall: 0.5490196347236633, f1score: 0.5894736950549386
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.6274510025978088, loss: 0.772419273853302, precision: 0.6585366129875183, recall: 0.529411792755127, f1score: 0.58695654994993
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5490196347236633, loss: 0.8377699851989746, precision: 0.5897436141967773, recall: 0.45098039507865906, f1score: 0.5111111221710839
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7843137383460999, loss: 0.689518928527832, precision: 0.7872340679168701, recall: 0.7254902124404907, f1score: 0.7551020613465395
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5882353186607361, loss: 0.8407034873962402, precision: 0.574999988079071, recall: 0.45098039507865906, f1score: 0.505494502723368
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7450980544090271, loss: 0.842681884765625, precision: 0.7551020383834839, recall: 0.7254902124404907, f1score: 0.7400000073432921
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7058823704719543, loss: 0.7261886596679688, precision: 0.7446808218955994, recall: 0.686274528503418, f1score: 0.7142857109964109
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7254902124404907, loss: 0.8393705487251282, precision: 0.7692307829856873, recall: 0.5882353186607361, f1score: 0.6666666875945196
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.6274510025978088, loss: 0.7725500464439392, precision: 0.6666666865348816, recall: 0.5882353186607361, f1score: 0.6250000225845724
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.6078431606292725, loss: 0.7405800223350525, precision: 0.6304348111152649, recall: 0.5686274766921997, f1score: 0.5979381713670554
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.6470588445663452, loss: 0.7922384142875671, precision: 0.6428571343421936, recall: 0.529411792755127, f1score: 0.5806451746874117
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7647058963775635, loss: 0.6929115653038025, precision: 0.7916666865348816, recall: 0.7450980544090271, f1score: 0.7676767850819808
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.686274528503418, loss: 0.7472788691520691, precision: 0.6875, recall: 0.6470588445663452, f1score: 0.6666666778322748
