Model: linear-relu-relu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.8627451062202454, loss: 0.43266648054122925, precision: 0.8799999952316284, recall: 0.8627451062202454, f1score: 0.8712871305475794
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6078431606292725, loss: 0.8909544944763184, precision: 0.6857143044471741, recall: 0.47058823704719543, f1score: 0.5581395423222129
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.529411792755127, loss: 0.935306191444397, precision: 0.692307710647583, recall: 0.3529411852359772, f1score: 0.46753247940514175
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6470588445663452, loss: 0.8674174547195435, precision: 0.7692307829856873, recall: 0.3921568691730499, f1score: 0.5194805282568485
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6078431606292725, loss: 0.8307355046272278, precision: 0.6585366129875183, recall: 0.529411792755127, f1score: 0.58695654994993
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6274510025978088, loss: 0.7853091359138489, precision: 0.7647058963775635, recall: 0.5098039507865906, f1score: 0.6117647314071653
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.843137264251709, loss: 0.569787859916687, precision: 0.8666666746139526, recall: 0.7647058963775635, f1score: 0.8125000114087015
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7450980544090271, loss: 0.6178269982337952, precision: 0.7659574747085571, recall: 0.7058823704719543, f1score: 0.7346938998810404
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 0.7770180702209473, precision: 0.8275862336158752, recall: 0.47058823704719543, f1score: 0.6000000084470957
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.686274528503418, loss: 0.7973155379295349, precision: 0.800000011920929, recall: 0.5490196347236633, f1score: 0.6511628135531059
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 0.7752589583396912, precision: 0.8285714387893677, recall: 0.5686274766921997, f1score: 0.6744186261204398
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.686274528503418, loss: 0.8808509707450867, precision: 0.7586206793785095, recall: 0.4313725531101227, f1score: 0.550000000623986
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7450980544090271, loss: 0.5296374559402466, precision: 0.8260869383811951, recall: 0.7450980544090271, f1score: 0.7835051548798994
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.7647058963775635, loss: 0.7650323510169983, precision: 0.8611111044883728, recall: 0.6078431606292725, f1score: 0.7126436919576344
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.8039215803146362, loss: 0.49306902289390564, precision: 0.9069767594337463, recall: 0.7647058963775635, f1score: 0.8297872486806337
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.8039215803146362, loss: 0.509547233581543, precision: 0.8604651093482971, recall: 0.7254902124404907, f1score: 0.7872340492853592
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7254902124404907, loss: 0.6547752618789673, precision: 0.7948718070983887, recall: 0.6078431606292725, f1score: 0.6888889084921942
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7843137383460999, loss: 0.6910263299942017, precision: 0.8292682766914368, recall: 0.6666666865348816, f1score: 0.739130440641666
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7647058963775635, loss: 0.7409747242927551, precision: 0.8421052694320679, recall: 0.6274510025978088, f1score: 0.7191011404663064
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7254902124404907, loss: 0.7778308987617493, precision: 0.8787878751754761, recall: 0.5686274766921997, f1score: 0.6904762083170362
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7450980544090271, loss: 0.6410008072853088, precision: 0.7659574747085571, recall: 0.7058823704719543, f1score: 0.7346938998810404
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.7647058963775635, loss: 0.6927453875541687, precision: 0.7777777910232544, recall: 0.686274528503418, f1score: 0.7291666830424219
