Model: linear-relu-relu-Yes_Drop0.1_Yes_batch-softmax_LR-0.0005_OPT-SGD_Nodes-64. Accuracy: 0.7450980544090271, loss: 1.1100772619247437, precision: 0.7400000095367432, recall: 0.7254902124404907, f1score: 0.7326732803449807
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.5490196347236633, loss: 1.0086759328842163, precision: 0.6190476417541504, recall: 0.2549019753932953, f1score: 0.36111112963408226
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.5686274766921997, loss: 0.9827160835266113, precision: 0.6538461446762085, recall: 0.3333333432674408, f1score: 0.44155844818341367
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.6274510025978088, loss: 0.9727787971496582, precision: 0.6428571343421936, recall: 0.1764705926179886, f1score: 0.27692308152921097
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.4901960790157318, loss: 1.024735689163208, precision: 0.5925925970077515, recall: 0.3137255012989044, f1score: 0.4102564208077255
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-32. Accuracy: 0.4901960790157318, loss: 1.0741760730743408, precision: 0.5833333134651184, recall: 0.27450981736183167, f1score: 0.3733333416938776
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5490196347236633, loss: 1.0862621068954468, precision: 0.6190476417541504, recall: 0.5098039507865906, f1score: 0.5591398117817651
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.6078431606292725, loss: 0.9032103419303894, precision: 0.6756756901741028, recall: 0.4901960790157318, f1score: 0.5681818237004816
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5882353186607361, loss: 0.9776135683059692, precision: 0.800000011920929, recall: 0.23529411852359772, f1score: 0.3636363659146403
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5098039507865906, loss: 0.9909277558326721, precision: 0.6363636255264282, recall: 0.27450981736183167, f1score: 0.3835616549870199
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.529411792755127, loss: 1.0010721683502197, precision: 0.6470588445663452, recall: 0.21568627655506134, f1score: 0.3235294166952371
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.4901960790157318, loss: 1.0367873907089233, precision: 0.5185185074806213, recall: 0.27450981736183167, f1score: 0.35897436782100456
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.4313725531101227, loss: 1.0465264320373535, precision: 0.5, recall: 0.3921568691730499, f1score: 0.4395604435983825
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-64. Accuracy: 0.5098039507865906, loss: 1.0139676332473755, precision: 0.5588235259056091, recall: 0.37254902720451355, f1score: 0.4470588278770446
Model: tanh-relu-linear-Yes_Drop0.1_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.6666666865348816, loss: 0.8350381851196289, precision: 0.6744186282157898, recall: 0.5686274766921997, f1score: 0.6170213015951577
Model: tanh-relu-linear-Yes_Drop0.2_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.5686274766921997, loss: 0.9497758746147156, precision: 0.6571428775787354, recall: 0.45098039507865906, f1score: 0.5348837297548791
Model: tanh-relu-linear-Yes_Drop0.5_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.5098039507865906, loss: 0.9647349119186401, precision: 0.6666666865348816, recall: 0.3921568691730499, f1score: 0.4938271710411511
Model: tanh-relu-linear-Yes_Drop0.1_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.6274510025978088, loss: 0.8703234791755676, precision: 0.8214285969734192, recall: 0.45098039507865906, f1score: 0.5822784898659679
Model: tanh-relu-linear-Yes_Drop0.2_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.5686274766921997, loss: 0.9395127892494202, precision: 0.6666666865348816, recall: 0.3529411852359772, f1score: 0.4615384737944462
Model: tanh-relu-linear-Yes_Drop0.5_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.5490196347236633, loss: 1.0274577140808105, precision: 0.6818181872367859, recall: 0.29411765933036804, f1score: 0.41095891707295606
Model: tanh-relu-linear-No_Drop_Yes_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.5882353186607361, loss: 0.9389999508857727, precision: 0.6304348111152649, recall: 0.5686274766921997, f1score: 0.5979381713670554
Model: tanh-relu-linear-No_Drop_No_batch-softmax_LR-1e-05_OPT-SGD_Nodes-128. Accuracy: 0.6274510025978088, loss: 0.97519850730896, precision: 0.7058823704719543, recall: 0.47058823704719543, f1score: 0.5647058892250061
